Price,Adj Close,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META,META
Date,,,,,,
2025-10-03 00:00:00+00:00,709.98095703125,710.5599975585938,731.0,710.1799926757812,729.6300048828125,16154300
2025-10-06 00:00:00+00:00,715.0767822265625,715.6599731445312,716.8800048828125,690.510009765625,705.1900024414062,21654700
2025-10-07 00:00:00+00:00,712.4989013671875,713.0800170898438,718.5,705.75,717.719970703125,12062900
2025-10-08 00:00:00+00:00,717.2550659179688,717.8400268554688,719.6500244140625,707.8099975585938,713.4500122070312,10790600
2025-10-09 00:00:00+00:00,732.9122314453125,733.510009765625,733.510009765625,712.4400024414062,718.280029296875,12717200
2025-10-10 00:00:00+00:00,704.7252197265625,705.2999877929688,735.27001953125,704.510009765625,730.9199829101562,16980100
2025-10-13 00:00:00+00:00,715.1167602539062,715.7000122070312,719.9400024414062,707.6400146484375,713.010009765625,9251800
2025-10-14 00:00:00+00:00,708.072509765625,708.6500244140625,715.5499877929688,699.3300170898438,707.780029296875,8829800
2025-10-15 00:00:00+00:00,716.9652709960938,717.5499877929688,723.9000244140625,709.510009765625,717.0599975585938,10246800
2025-10-16 00:00:00+00:00,711.48974609375,712.0700073242188,725.489990234375,703.8800048828125,717.5499877929688,9017000
2025-10-17 00:00:00+00:00,716.3357543945312,716.9199829101562,718.5399780273438,706.1199951171875,707.0800170898438,12232400
2025-10-20 00:00:00+00:00,731.5733032226562,732.1699829101562,733.77001953125,720.1799926757812,721.1900024414062,8900200
2025-10-21 00:00:00+00:00,732.6724853515625,733.27001953125,738.5,728.75,736.02001953125,7647300
2025-10-22 00:00:00+00:00,732.8123168945312,733.4099731445312,740.5999755859375,724.030029296875,733.8300170898438,8734500
2025-10-23 00:00:00+00:00,733.40185546875,734.0,742.4099731445312,733.0999755859375,734.7000122070312,9856000
2025-10-24 00:00:00+00:00,737.75830078125,738.3599853515625,741.2100219726562,731.1500244140625,736.7899780273438,9151300
2025-10-27 00:00:00+00:00,750.2081298828125,750.8200073242188,755.75,748.010009765625,749.72998046875,11321100
2025-10-28 00:00:00+00:00,750.82763671875,751.4400024414062,758.4000244140625,745.52001953125,752.6300048828125,12193800
2025-10-29 00:00:00+00:00,751.0574340820312,751.6699829101562,759.1599731445312,742.510009765625,754.75,26818600
2025-10-30 00:00:00+00:00,665.9268798828125,666.469970703125,680.9600219726562,650.1699829101562,669.1500244140625,88440100
2025-10-31 00:00:00+00:00,647.8216552734375,648.3499755859375,674.8900146484375,645.5700073242188,674.510009765625,56953200
2025-11-03 00:00:00+00:00,637.1903686523438,637.7100219726562,659.3300170898438,636.1799926757812,656.0,33003600
2025-11-04 00:00:00+00:00,626.8087768554688,627.3200073242188,641.739990234375,626.010009765625,628.0399780273438,27356600
2025-11-05 00:00:00+00:00,635.4317626953125,635.9500122070312,642.22998046875,626.5399780273438,632.3099975585938,20219900
2025-11-06 00:00:00+00:00,618.4356079101562,618.9400024414062,636.0,618.0,635.8499755859375,23628800
2025-11-07 00:00:00+00:00,621.203369140625,621.7100219726562,622.1300048828125,601.2000122070312,616.489990234375,29946800
2025-11-10 00:00:00+00:00,631.2451782226562,631.760009765625,635.0,618.1099853515625,631.0900268554688,19245000
2025-11-11 00:00:00+00:00,626.5690307617188,627.0800170898438,629.5599975585938,619.3900146484375,628.0,13302200
2025-11-12 00:00:00+00:00,608.5137329101562,609.010009765625,628.989990234375,607.77001953125,628.1300048828125,24493300
2025-11-13 00:00:00+00:00,609.3930053710938,609.8900146484375,617.6500244140625,603.0,613.0700073242188,20973800
2025-11-14 00:00:00+00:00,608.96337890625,609.4600219726562,613.6799926757812,595.2000122070312,601.7899780273438,20724100
2025-11-17 00:00:00+00:00,601.5194091796875,602.010009765625,611.6900024414062,595.4000244140625,609.0399780273438,16501300
2025-11-18 00:00:00+00:00,597.2029418945312,597.6900024414062,603.6599731445312,583.780029296875,591.5999755859375,25500600
2025-11-19 00:00:00+00:00,589.8389282226562,590.3200073242188,595.3300170898438,581.25,593.719970703125,24744700
2025-11-20 00:00:00+00:00,588.669921875,589.1500244140625,606.719970703125,583.3499755859375,603.5,20603000
2025-11-21 00:00:00+00:00,593.7657470703125,594.25,598.1199951171875,581.8599853515625,588.5,21052600
2025-11-24 00:00:00+00:00,612.5504150390625,613.0499877929688,616.7000122070312,597.6300048828125,598.719970703125,23554900
2025-11-25 00:00:00+00:00,635.7014770507812,636.219970703125,637.0499877929688,618.2999877929688,624.0,25213000
2025-11-26 00:00:00+00:00,633.0936279296875,633.6099853515625,638.3599853515625,631.6300048828125,637.6900024414062,15209500
2025-11-28 00:00:00+00:00,647.4219970703125,647.9500122070312,648.0499877929688,635.5,636.0800170898438,11033200
2025-12-01 00:00:00+00:00,640.3477172851562,640.8699951171875,645.3200073242188,637.760009765625,639.5499877929688,13029900
2025-12-02 00:00:00+00:00,646.5726318359375,647.0999755859375,647.8699951171875,638.0700073242188,642.3400268554688,11640900
2025-12-03 00:00:00+00:00,639.0787353515625,639.5999755859375,648.8499755859375,637.5499877929688,644.4099731445312,11134300
2025-12-04 00:00:00+00:00,660.990966796875,661.530029296875,676.0999755859375,660.0499877929688,676.0,29874600
2025-12-05 00:00:00+00:00,672.8712158203125,673.4199829101562,674.6900024414062,662.3900146484375,664.0,21207900
2025-12-08 00:00:00+00:00,666.256591796875,666.7999877929688,676.7100219726562,665.0700073242188,669.3400268554688,13161000
2025-12-09 00:00:00+00:00,656.4246826171875,656.9600219726562,664.47998046875,653.3400268554688,663.77001953125,12997100
2025-12-10 00:00:00+00:00,649.6002197265625,650.1300048828125,654.510009765625,643.4000244140625,649.9500122070312,16910900
2025-12-11 00:00:00+00:00,652.1781005859375,652.7100219726562,655.280029296875,640.7999877929688,643.2899780273438,13056700
2025-12-12 00:00:00+00:00,643.7050170898438,644.22998046875,711.0,638.6099853515625,649.7999877929688,14016900
2025-12-15 00:00:00+00:00,647.510009765625,647.510009765625,653.0,638.7000122070312,645.7000122070312,15549100
2025-12-16 00:00:00+00:00,657.1500244140625,657.1500244140625,662.5399780273438,643.2000122070312,643.5,14309100
2025-12-17 00:00:00+00:00,649.5,649.5,661.22998046875,649.2000122070312,655.6099853515625,15598500
2025-12-18 00:00:00+00:00,664.4500122070312,664.4500122070312,670.5599975585938,656.4600219726562,657.030029296875,20260300
2025-12-19 00:00:00+00:00,658.77001953125,658.77001953125,671.0,658.1799926757812,666.4199829101562,49977100
2025-12-22 00:00:00+00:00,661.5,661.5,673.5800170898438,656.6500244140625,661.6500244140625,15659400
2025-12-23 00:00:00+00:00,664.9400024414062,664.9400024414062,666.0,658.25,660.0499877929688,8486800
2025-12-24 00:00:00+00:00,667.5499877929688,667.5499877929688,668.1799926757812,662.2000122070312,662.530029296875,5627500
